****** Levels
 8.49102203E+15      4.    2  'O II 4So 1'  0   0.  0
  1.6761
  0.3012  0.2464  0.2453  0.1169  0.0361 -0.1506 -0.1377 -0.1351 -0.1241 -0.0300
  0.2572  0.4540  0.6089  0.6749  0.6476  0.5299  0.3315  0.1089 -0.1017 -0.0838
  0.0562  0.3695  0.6695  0.9050  1.0350  1.0620  0.9880  0.8204  0.5701  0.2667
  0.0084 -0.1286 -0.0695  0.0315  0.0998  0.1087  0.0653 -0.0784 -0.1367 -0.1646
 -0.0721  0.0667  0.6001  0.7944  0.9005  0.9095  0.8248  0.6531  0.4127  0.1314
 -0.1367 -0.3371 -0.4557 -0.5225 -0.5615 -0.6660 -0.7771 -0.9596 -1.0427 -1.1269
 -3.0469
  24  30   1    104      0      0      0   2.819E-20   0.000E+00
  -0.006   0.434   1.004   1.675
  -0.845  -1.254  -2.085  -4.099
  25  30   1    106      0      0      0   5.861E-20   0.000E+00
   0.003   0.274   0.554   0.808   1.048   1.715
  -0.535  -0.761  -1.113  -1.549  -2.070  -4.085
  26  30   1    108      0      0      0   7.926E-20   0.000E+00
   0.007   0.167   0.212   0.572   0.728   0.928   1.115   1.782
  -0.423  -0.887  -0.606  -1.606  -1.831  -2.056  -2.479  -4.493
  27  30   1    106      0      0      0   7.208E-20   0.000E+00
   0.003   0.523   0.768   0.897   1.110   1.795
  -0.451  -1.930  -2.324  -2.423  -2.775  -4.817
  28  30   1    105      0      0      0   5.913E-20   0.000E+00
  -0.002   0.101   0.665   1.217   1.889
  -0.526  -0.687  -1.303  -2.190  -4.187
  29  30   1    106      0      0      0   4.903E-20   0.000E+00
   0.007   0.278   0.314   0.665   1.213   1.889
  -0.620  -0.972  -1.099  -1.437  -2.507  -4.521
*** Line transitions
   1   2   0   0   4      0      0   0.000E+00   5.000E-02
   1   3   0   0   4      0      0   0.000E+00   5.000E-02
   1   4  -1   1   1      0      0   2.650E-01   7.000E-01
  T  3   11  40.  0.
  1.3E+9  0.  0.  0.       0.
   1   5   0   0   4      0      0   0.000E+00   5.000E-02
   1   6  -1   1   1      0      0   1.325E-01   2.000E-01
  T  3   11  40.  0.
  8.1E+8  2.3E-6   0.  0.  0.
   1   7   0   0   4      0      0   0.000E+00   5.000E-02
   1   8   0   0   4      0      0   0.000E+00   5.000E-02
   1   9   0   0   4      0      0   0.000E+00   5.000E-02
   1  10   0   0   4      0      0   0.000E+00   5.000E-02
   1  11   0   0   4      0      0   0.000E+00   5.000E-02
   1  12   0   0   4      0      0   0.000E+00   5.000E-02
   1  13   0   0   4      0      0   0.000E+00   5.000E-02
   1  14   0   0   4      0      0   0.000E+00   5.000E-02
   1  15   0   0   4      0      0   0.000E+00   5.000E-02
   1  16   0   0   4      0      0   0.000E+00   5.000E-02
   1  17   0   0   4      0      0   0.000E+00   5.000E-02
   1  18   0   0   4      0      0   0.000E+00   5.000E-02
   1  19  -1   0   1      0      0   3.750E-01   2.000E-01
  F  1  7  0.  0.
   1  20   0   0   4      0      0   0.000E+00   5.000E-02
   1  21  -1   0   1      0      0   1.483E-02   2.000E-01
  F  1  7  0.  0.
   1  22   0   0   4      0      0   0.000E+00   5.000E-02
   1  23   0   0   4      0      0   0.000E+00   5.000E-02
   1  24   0   0   4      0      0   0.000E+00   5.000E-02
   1  25   0   0   4      0      0   0.000E+00   5.000E-02
   1  26   0   0   4      0      0   0.000E+00   5.000E-02
   1  27  -1   0   1      0      0   1.696E-01   2.000E-01
  F  1  7  0.  0.
   1  28   0   0   4      0      0   0.000E+00   5.000E-02
   1  29   0   0   4      0      0   0.000E+00   5.000E-02
   2   3   0   0   4      0      0   0.000E+00   5.000E-02
   2   4   0   0   4      0      0   0.000E+00   5.000E-02
   2   5  -1   0   1      0      0   1.560E-01   2.000E-01
  F  1  7  0.  0.
   2   6   0   0   4      0      0   0.000E+00   5.000E-02
   2   7  -1   0   1      0      0   1.160E-01   2.000E-01
  F  1  7  0.  0.
   2   8   0   0   4      0      0   0.000E+00   5.000E-02
   2   9   0   0   4      0      0   0.000E+00   5.000E-02
   2  10   0   0   4      0      0   0.000E+00   5.000E-02
   2  11   0   0   4      0      0   0.000E+00   5.000E-02
   2  12  -1   0   1      0      0   5.330E-02   2.000E-01
  F  1  7  0.  0.
   2  13   0   0   4      0      0   0.000E+00   5.000E-02
   2  14   0   0   4      0      0   0.000E+00   5.000E-02
   2  15  -1   0   1      0      0   1.520E-01   2.000E-01
  F  1  7  0.  0.
   2  16   0   0   4      0      0   0.000E+00   5.000E-02
   2  17   0   0   4      0      0   0.000E+00   5.000E-02
   2  18   0   0   4      0      0   0.000E+00   5.000E-02
   2  19   0   0   4      0      0   0.000E+00   5.000E-02
   2  20  -1   0   1      0      0   1.932E-01   2.000E-01
  F  1  7  0.  0.
   2  21   0   0   4      0      0   0.000E+00   5.000E-02
   2  22  -1   0   1      0      0   1.690E-03   2.000E-01
  F  1  7  0.  0.
   2  23   0   0   4      0      0   0.000E+00   5.000E-02
   2  24   0   0   4      0      0   0.000E+00   5.000E-02
   2  25   0   0   4      0      0   0.000E+00   5.000E-02
   2  26  -1   0   1      0      0   2.625E-01   2.000E-01
  F  1  7  0.  0.
   2  27   0   0   4      0      0   0.000E+00   5.000E-02
   2  28  -1   0   1      0      0   9.230E-03   2.000E-01
  F  1  7  0.  0.
   2  29   0   0   4      0      0   0.000E+00   5.000E-02
   3   4   0   0   4      0      0   0.000E+00   5.000E-02
   3   5  -1   0   1      0      0   3.183E-02   2.000E-01
  F  1  7  0.  0.
   3   6   0   0   4      0      0   0.000E+00   5.000E-02
   3   7  -1   0   1      0      0   3.833E-02   2.000E-01
  F  1  7  0.  0.
   3   8  -1   0   1      0      0   1.070E-01   2.000E-01
  F  1  7  0.  0.
   3   9   0   0   4      0      0   0.000E+00   5.000E-02
   3  10   0   0   4      0      0   0.000E+00   5.000E-02
   3  11   0   0   4      0      0   0.000E+00   5.000E-02
   3  12  -1   0   1      0      0   4.117E-02   2.000E-01
  F  1  7  0.  0.
   3  13   0   0   4      0      0   0.000E+00   5.000E-02
   3  14   0   0   4      0      0   0.000E+00   5.000E-02
   3  15  -1   0   1      0      0   7.550E-02   2.000E-01
  F  1  7  0.  0.
   3  16   0   0   4      0      0   0.000E+00   5.000E-02
   3  17   0   0   4      0      0   0.000E+00   5.000E-02
   3  18   0   0   4      0      0   0.000E+00   5.000E-02
   3  19   0   0   4      0      0   0.000E+00   5.000E-02
   3  20  -1   0   1      0      0   2.260E-01   2.000E-01
  F  1  7  0.  0.
   3  21   0   0   4      0      0   0.000E+00   5.000E-02
   3  22  -1   0   1      0      0   3.200E-02   2.000E-01
  F  1  7  0.  0.
   3  23   0   0   4      0      0   0.000E+00   5.000E-02
   3  24   0   0   4      0      0   0.000E+00   5.000E-02
   3  25   0   0   4      0      0   0.000E+00   5.000E-02
   3  26  -1   0   1      0      0   1.756E-01   2.000E-01
  F  1  7  0.  0.
   3  27   0   0   4      0      0   0.000E+00   5.000E-02
   3  28  -1   0   1      0      0   2.358E-02   2.000E-01
  F  1  7  0.  0.
   3  29   0   0   4      0      0   0.000E+00   5.000E-02
   4   5   0   0   4      0      0   0.000E+00   5.000E-02
   4   6   0   0   4      0      0   0.000E+00   5.000E-02
   4   7   0   0   4      0      0   0.000E+00   5.000E-02
   4   8   0   0   4      0      0   0.000E+00   5.000E-02
   4   9   0   0   4      0      0   0.000E+00   5.000E-02
   4  10  -1   0   1      0      0   1.750E-03   2.000E-01
  F  1  7  0.  0.
   4  11  -1   0   1      0      0   8.667E-03   2.000E-01
  F  1  7  0.  0.
   4  12   0   0   4      0      0   0.000E+00   5.000E-02
   4  13   0   0   4      0      0   0.000E+00   5.000E-02
   4  14  -1   0   1      0      0   2.942E-03   2.000E-01
  F  1  7  0.  0.
   4  15   0   0   4      0      0   0.000E+00   5.000E-02
   4  16   0   0   4      0      0   0.000E+00   5.000E-02
   4  17   0   0   4      0      0   0.000E+00   5.000E-02
   4  18   0   0   4      0      0   0.000E+00   5.000E-02
   4  19   0   0   4      0      0   0.000E+00   5.000E-02
   4  20   0   0   4      0      0   0.000E+00   5.000E-02
   4  21   0   0   4      0      0   0.000E+00   5.000E-02
   4  22   0   0   4      0      0   0.000E+00   5.000E-02
   4  23   0   0   4      0      0   0.000E+00   5.000E-02
   4  24  -1   0   1      0      0   1.491E-02   2.000E-01
  F  1  7  0.  0.
   4  25   0   0   4      0      0   0.000E+00   5.000E-02
   4  26   0   0   4      0      0   0.000E+00   5.000E-02
   4  27  -1   0   1      0      0   4.008E-02   2.000E-01
  F  1  7  0.  0.
   4  28   0   0   4      0      0   0.000E+00   5.000E-02
   4  29  -1   0   1      0      0   3.748E-03   2.000E-01
  F  1  7  0.  0.
   5   6   0   0   4      0      0   0.000E+00   5.000E-02
   5   7   0   0   4      0      0   0.000E+00   5.000E-02
   5   8   0   0   4      0      0   0.000E+00   5.000E-02
   5   9   0   0   4      0      0   0.000E+00   5.000E-02
   5  10   0   0   4      0      0   0.000E+00   5.000E-02
   5  11   0   0   4      0      0   0.000E+00   5.000E-02
   5  12   0   0   4      0      0   0.000E+00   5.000E-02
   5  13  -1   0   1      0      0   2.790E-05   2.000E-01
  F  1  7  0.  0.
   5  14   0   0   4      0      0   0.000E+00   5.000E-02
   5  15   0   0   4      0      0   0.000E+00   5.000E-02
   5  16  -1   0   1      0      0   1.240E-03   2.000E-01
  F  1  7  0.  0.
   5  17  -1   0   1      0      0   1.090E-02   2.000E-01
  F  1  7  0.  0.
   5  18  -1   0   1      0      0   4.940E-05   2.000E-01
  F  1  7  0.  0.
   5  19   0   0   4      0      0   0.000E+00   5.000E-02
   5  20  -1   0   1      0      0   1.040E-02   2.000E-01
  F  1  7  0.  0.
   5  21   0   0   4      0      0   0.000E+00   5.000E-02
   5  22   0   0   4      0      0   0.000E+00   5.000E-02
   5  23   0   0   4      0      0   0.000E+00   5.000E-02
   5  24   0   0   4      0      0   0.000E+00   5.000E-02
   5  25  -1   0   1      0      0   2.700E-05   2.000E-01
  F  1  7  0.  0.
   5  26  -1   0   1      0      0   9.853E-04   2.000E-01
  F  1  7  0.  0.
   5  27   0   0   4      0      0   0.000E+00   5.000E-02
   5  28  -1   0   1      0      0   4.785E-06   2.000E-01
  F  1  7  0.  0.
   5  29   0   0   4      0      0   0.000E+00   5.000E-02
   6   7   0   0   4      0      0   0.000E+00   5.000E-02
   6   8   0   0   4      0      0   0.000E+00   5.000E-02
   6   9   0   0   4      0      0   0.000E+00   5.000E-02
   6  10  -1   0   1      0      0   4.433E-01   7.000E-01
  F  1  7  0.  0.
   6  11  -1   0   1      0      0   2.725E-01   7.000E-01
  F  1  7  0.  0.
   6  12   0   0   4      0      0   0.000E+00   5.000E-02
   6  13   0   0   4      0      0   0.000E+00   5.000E-02
   6  14  -1   0   1      0      0   1.225E-01   7.000E-01
  F  1  7  0.  0.
   6  15   0   0   4      0      0   0.000E+00   5.000E-02
   6  16   0   0   4      0      0   0.000E+00   5.000E-02
   6  17   0   0   4      0      0   0.000E+00   5.000E-02
   6  18   0   0   4      0      0   0.000E+00   5.000E-02
   6  19   0   0   4      0      0   0.000E+00   5.000E-02
   6  20   0   0   4      0      0   0.000E+00   5.000E-02
   6  21   0   0   4      0      0   0.000E+00   5.000E-02
   6  22   0   0   4      0      0   0.000E+00   5.000E-02
   6  23   0   0   4      0      0   0.000E+00   5.000E-02
   6  24  -1   0   1      0      0   2.060E-02   2.000E-01
  F  1  7  0.  0.
   6  25   0   0   4      0      0   0.000E+00   5.000E-02
   6  26   0   0   4      0      0   0.000E+00   5.000E-02
   6  27  -1   0   1      0      0   3.383E-03   2.000E-01
  F  1  7  0.  0.
   6  28   0   0   4      0      0   0.000E+00   5.000E-02
   6  29  -1   0   1      0      0   1.127E-02   2.000E-01
  F  1  7  0.  0.
   7   8   0   0   4      0      0   0.000E+00   5.000E-02
   7   9  -1   0   1      0      0   6.100E-02   7.000E-01
  F  1  7  0.  0.
   7  10   0   0   4      0      0   0.000E+00   5.000E-02
   7  11   0   0   4      0      0   0.000E+00   5.000E-02
   7  12   0   0   4      0      0   0.000E+00   5.000E-02
   7  13  -1   0   1      0      0   4.600E-01   7.000E-01
  F  1  7  0.  0.
   7  14   0   0   4      0      0   0.000E+00   5.000E-02
   7  15   0   0   4      0      0   0.000E+00   5.000E-02
   7  16  -1   0   1      0      0   3.133E-01   7.000E-01
  F  1  7  0.  0.
   7  17   0   0   4      0      0   0.000E+00   5.000E-02
   7  18  -1   0   1      0      0   6.800E-02   2.000E-01
  F  1  7  0.  0.
   7  19   0   0   4      0      0   0.000E+00   5.000E-02
   7  20  -1   0   1      0      0   3.317E-02   2.000E-01
  F  1  7  0.  0.
   7  21   0   0   4      0      0   0.000E+00   5.000E-02
   7  22   0   0   4      0      0   0.000E+00   5.000E-02
   7  23  -1   0   1      0      0   1.067E-02   2.000E-01
  F  1  7  0.  0.
   7  24   0   0   4      0      0   0.000E+00   5.000E-02
   7  25  -1   0   1      0      0   5.918E-04   2.000E-01
  F  1  7  0.  0.
   7  26  -1   0   1      0      0   5.117E-03   2.000E-01
  F  1  7  0.  0.
   7  27   0   0   4      0      0   0.000E+00   5.000E-02
   7  28  -1   0   1      0      0   7.212E-03   2.000E-01
  F  1  7  0.  0.
   7  29   0   0   4      0      0   0.000E+00   5.000E-02
   8   9   0   0   4      0      0   0.000E+00   5.000E-02
   8  10   0   0   4      0      0   0.000E+00   5.000E-02
   8  11   0   0   4      0      0   0.000E+00   5.000E-02
   8  12   0   0   4      0      0   0.000E+00   5.000E-02
   8  13   0   0   4      0      0   0.000E+00   5.000E-02
   8  14   0   0   4      0      0   0.000E+00   5.000E-02
   8  15   0   0   4      0      0   0.000E+00   5.000E-02
   8  16  -1   0   1      0      0   4.490E-06   7.000E-01
  F  1  7  0.  0.
   8  17   0   0   4      0      0   0.000E+00   5.000E-02
   8  18   0   0   4      0      0   0.000E+00   5.000E-02
   8  19   0   0   4      0      0   0.000E+00   5.000E-02
   8  20  -1   0   1      0      0   3.395E-03   2.000E-01
  F  1  7  0.  0.
   8  21   0   0   4      0      0   0.000E+00   5.000E-02
   8  22   0   0   4      0      0   0.000E+00   5.000E-02
   8  23  -1   0   1      0      0   8.468E-01   2.000E-01
  F  1  7  0.  0.
   8  24   0   0   4      0      0   0.000E+00   5.000E-02
   8  25  -1   0   1      0      0   4.710E-03   2.000E-01
  F  1  7  0.  0.
   8  26  -1   0   1      0      0   5.700E-02   2.000E-01
  F  1  7  0.  0.
   8  27   0   0   4      0      0   0.000E+00   5.000E-02
   8  28  -1   0   1      0      0   1.465E-01   2.000E-01
  F  1  7  0.  0.
   8  29   0   0   4      0      0   0.000E+00   5.000E-02
   9  10   0   0   4      0      0   0.000E+00   5.000E-02
   9  11   0   0   4      0      0   0.000E+00   5.000E-02
   9  12   0   0   4      0      0   0.000E+00   5.000E-02
   9  13   0   0   4      0      0   0.000E+00   5.000E-02
   9  14   0   0   4      0      0   0.000E+00   5.000E-02
   9  15  -1   0   1      0      0   6.800E-02   7.000E-01
  F  1  7  0.  0.
   9  16   0   0   4      0      0   0.000E+00   5.000E-02
   9  17   0   0   4      0      0   0.000E+00   5.000E-02
   9  18   0   0   4      0      0   0.000E+00   5.000E-02
   9  19   0   0   4      0      0   0.000E+00   5.000E-02
   9  20  -1   0   1      0      0   1.492E+00   2.000E-01
  F  1  7  0.  0.
   9  21   0   0   4      0      0   0.000E+00   5.000E-02
   9  22  -1   0   1      0      0   1.985E-01   2.000E-01
  F  1  7  0.  0.
   9  23   0   0   4      0      0   0.000E+00   5.000E-02
   9  24   0   0   4      0      0   0.000E+00   5.000E-02
   9  25   0   0   4      0      0   0.000E+00   5.000E-02
   9  26  -1   0   1      0      0   1.476E-01   2.000E-01
  F  1  7  0.  0.
   9  27   0   0   4      0      0   0.000E+00   5.000E-02
   9  28  -1   0   1      0      0   2.765E-02   2.000E-01
  F  1  7  0.  0.
   9  29   0   0   4      0      0   0.000E+00   5.000E-02
  10  11   0   0   4      0      0   0.000E+00   5.000E-02
  10  12   0   0   4      0      0   0.000E+00   5.000E-02
  10  13   0   0   4      0      0   0.000E+00   5.000E-02
  10  14   0   0   4      0      0   0.000E+00   5.000E-02
  10  15   0   0   4      0      0   0.000E+00   5.000E-02
  10  16   0   0   4      0      0   0.000E+00   5.000E-02
  10  17   0   0   4      0      0   0.000E+00   5.000E-02
  10  18   0   0   4      0      0   0.000E+00   5.000E-02
  10  19  -1   0   1      0      0   8.275E-01   2.000E-01
  F  1  7  0.  0.
  10  20   0   0   4      0      0   0.000E+00   5.000E-02
  10  21  -1   0   1      0      0   1.345E-01   2.000E-01
  F  1  7  0.  0.
  10  22   0   0   4      0      0   0.000E+00   5.000E-02
  10  23   0   0   4      0      0   0.000E+00   5.000E-02
  10  24   0   0   4      0      0   0.000E+00   5.000E-02
  10  25   0   0   4      0      0   0.000E+00   5.000E-02
  10  26   0   0   4      0      0   0.000E+00   5.000E-02
  10  27  -1   0   1      0      0   2.192E-02   2.000E-01
  F  1  7  0.  0.
  10  28   0   0   4      0      0   0.000E+00   5.000E-02
  10  29   0   0   4      0      0   0.000E+00   5.000E-02
  11  12   0   0   4      0      0   0.000E+00   5.000E-02
  11  13   0   0   4      0      0   0.000E+00   5.000E-02
  11  14   0   0   4      0      0   0.000E+00   5.000E-02
  11  15   0   0   4      0      0   0.000E+00   5.000E-02
  11  16   0   0   4      0      0   0.000E+00   5.000E-02
  11  17   0   0   4      0      0   0.000E+00   5.000E-02
  11  18   0   0   4      0      0   0.000E+00   5.000E-02
  11  19  -1   0   1      0      0   8.992E-01   2.000E-01
  F  1  7  0.  0.
  11  20   0   0   4      0      0   0.000E+00   5.000E-02
  11  21  -1   0   1      0      0   1.092E-01   2.000E-01
  F  1  7  0.  0.
  11  22   0   0   4      0      0   0.000E+00   5.000E-02
  11  23   0   0   4      0      0   0.000E+00   5.000E-02
  11  24   0   0   4      0      0   0.000E+00   5.000E-02
  11  25   0   0   4      0      0   0.000E+00   5.000E-02
  11  26   0   0   4      0      0   0.000E+00   5.000E-02
  11  27  -1   0   1      0      0   1.754E-02   2.000E-01
  F  1  7  0.  0.
  11  28   0   0   4      0      0   0.000E+00   5.000E-02
  11  29   0   0   4      0      0   0.000E+00   5.000E-02
  12  13  -1   0   1      0      0   2.650E-03   7.000E-01
  F  1  7  0.  0.
  12  14   0   0   4      0      0   0.000E+00   5.000E-02
  12  15   0   0   4      0      0   0.000E+00   5.000E-02
  12  16  -1   0   1      0      0   2.260E-03   7.000E-01
  F  1  7  0.  0.
  12  17  -1   0   1      0      0   3.700E-01   7.000E-01
  F  1  7  0.  0.
  12  18  -1   0   1      0      0   2.790E-01   7.000E-01
  F  1  7  0.  0.
  12  19   0   0   4      0      0   0.000E+00   5.000E-02
  12  20  -1   0   1      0      0   1.600E-01   2.000E-01
  F  1  7  0.  0.
  12  21   0   0   4      0      0   0.000E+00   5.000E-02
  12  22   0   0   4      0      0   0.000E+00   5.000E-02
  12  23   0   0   4      0      0   0.000E+00   5.000E-02
  12  24   0   0   4      0      0   0.000E+00   5.000E-02
  12  25  -1   0   1      0      0   2.600E-02   2.000E-01
  F  1  7  0.  0.
  12  26  -1   0   1      0      0   3.673E-04   2.000E-01
  F  1  7  0.  0.
  12  27   0   0   4      0      0   0.000E+00   5.000E-02
  12  28  -1   0   1      0      0   7.090E-03   2.000E-01
  F  1  7  0.  0.
  12  29   0   0   4      0      0   0.000E+00   5.000E-02
  13  14   0   0   4      0      0   0.000E+00   5.000E-02
  13  15  -1   0   1      0      0   2.030E-03   7.000E-01
  F  1  7  0.  0.
  13  16   0   0   4      0      0   0.000E+00   5.000E-02
  13  17   0   0   4      0      0   0.000E+00   5.000E-02
  13  18   0   0   4      0      0   0.000E+00   5.000E-02
  13  19   0   0   4      0      0   0.000E+00   5.000E-02
  13  20  -1   0   1      0      0   7.682E-01   7.000E-01
  F  1  7  0.  0.
  13  21   0   0   4      0      0   0.000E+00   5.000E-02
  13  22  -1   0   1      0      0   1.380E-01   2.000E-01
  F  1  7  0.  0.
  13  23   0   0   4      0      0   0.000E+00   5.000E-02
  13  24   0   0   4      0      0   0.000E+00   5.000E-02
  13  25   0   0   4      0      0   0.000E+00   5.000E-02
  13  26  -1   0   1      0      0   4.863E-02   2.000E-01
  F  1  7  0.  0.
  13  27   0   0   4      0      0   0.000E+00   5.000E-02
  13  28  -1   0   1      0      0   2.486E-02   2.000E-01
  F  1  7  0.  0.
  13  29   0   0   4      0      0   0.000E+00   5.000E-02
  14  15   0   0   4      0      0   0.000E+00   5.000E-02
  14  16   0   0   4      0      0   0.000E+00   5.000E-02
  14  17   0   0   4      0      0   0.000E+00   5.000E-02
  14  18   0   0   4      0      0   0.000E+00   5.000E-02
  14  19  -1   0   1      0      0   6.750E-01   7.000E-01
  F  1  7  0.  0.
  14  20   0   0   4      0      0   0.000E+00   5.000E-02
  14  21  -1   0   1      0      0   2.550E-01   2.000E-01
  F  1  7  0.  0.
  14  22   0   0   4      0      0   0.000E+00   5.000E-02
  14  23   0   0   4      0      0   0.000E+00   5.000E-02
  14  24   0   0   4      0      0   0.000E+00   5.000E-02
  14  25   0   0   4      0      0   0.000E+00   5.000E-02
  14  26   0   0   4      0      0   0.000E+00   5.000E-02
  14  27  -1   0   1      0      0   4.030E-02   2.000E-01
  F  1  7  0.  0.
  14  28   0   0   4      0      0   0.000E+00   5.000E-02
  14  29   0   0   4      0      0   0.000E+00   5.000E-02
  15  16  -1   0   1      0      0   1.077E-07   7.000E-01
  F  1  7  0.  0.
  15  17   0   0   4      0      0   0.000E+00   5.000E-02
  15  18  -1   0   1      0      0   5.883E-03   7.000E-01
  F  1  7  0.  0.
  15  19   0   0   4      0      0   0.000E+00   5.000E-02
  15  20  -1   0   1      0      0   1.015E-03   7.000E-01
  F  1  7  0.  0.
  15  21   0   0   4      0      0   0.000E+00   5.000E-02
  15  22   0   0   4      0      0   0.000E+00   5.000E-02
  15  23  -1   0   1      0      0   9.500E-03   2.000E-01
  F  1  7  0.  0.
  15  24   0   0   4      0      0   0.000E+00   5.000E-02
  15  25  -1   0   1      0      0   1.192E-02   2.000E-01
  F  1  7  0.  0.
  15  26  -1   0   1      0      0   5.132E-02   2.000E-01
  F  1  7  0.  0.
  15  27   0   0   4      0      0   0.000E+00   5.000E-02
  15  28  -1   0   1      0      0   5.013E-03   2.000E-01
  F  1  7  0.  0.
  15  29   0   0   4      0      0   0.000E+00   5.000E-02
  16  17   0   0   4      0      0   0.000E+00   5.000E-02
  16  18   0   0   4      0      0   0.000E+00   5.000E-02
  16  19   0   0   4      0      0   0.000E+00   5.000E-02
  16  20  -1   0   1      0      0   8.545E-01   7.000E-01
  F  1  7  0.  0.
  16  21   0   0   4      0      0   0.000E+00   5.000E-02
  16  22  -1   0   1      0      0   8.683E-02   2.000E-01
  F  1  7  0.  0.
  16  23   0   0   4      0      0   0.000E+00   5.000E-02
  16  24   0   0   4      0      0   0.000E+00   5.000E-02
  16  25   0   0   4      0      0   0.000E+00   5.000E-02
  16  26  -1   0   1      0      0   5.995E-02   2.000E-01
  F  1  7  0.  0.
  16  27   0   0   4      0      0   0.000E+00   5.000E-02
  16  28  -1   0   1      0      0   1.775E-02   2.000E-01
  F  1  7  0.  0.
  16  29   0   0   4      0      0   0.000E+00   5.000E-02
  17  18   0   0   4      0      0   0.000E+00   5.000E-02
  17  19   0   0   4      0      0   0.000E+00   5.000E-02
  17  20  -1   0   1      0      0   8.349E-05   7.000E-01
  F  1  7  0.  0.
  17  21   0   0   4      0      0   0.000E+00   5.000E-02
  17  22   0   0   4      0      0   0.000E+00   5.000E-02
  17  23   0   0   4      0      0   0.000E+00   5.000E-02
  17  24   0   0   4      0      0   0.000E+00   5.000E-02
  17  25   0   0   4      0      0   0.000E+00   5.000E-02
  17  26  -1   0   1      0      0   8.676E-01   2.000E-01
  F  1  7  0.  0.
  17  27   0   0   4      0      0   0.000E+00   5.000E-02
  17  28  -1   0   1      0      0   1.179E-01   2.000E-01
  F  1  7  0.  0.
  17  29   0   0   4      0      0   0.000E+00   5.000E-02
  18  19   0   0   4      0      0   0.000E+00   5.000E-02
  18  20  -1   0   1      0      0   1.229E-02   7.000E-01
  F  1  7  0.  0.
  18  21   0   0   4      0      0   0.000E+00   5.000E-02
  18  22  -1   0   1      0      0   3.110E-02   7.000E-01
  F  1  7  0.  0.
  18  23   0   0   4      0      0   0.000E+00   5.000E-02
  18  24   0   0   4      0      0   0.000E+00   5.000E-02
  18  25   0   0   4      0      0   0.000E+00   5.000E-02
  18  26  -1   0   1      0      0   7.249E-01   2.000E-01
  F  1  7  0.  0.
  18  27   0   0   4      0      0   0.000E+00   5.000E-02
  18  28  -1   0   1      0      0   1.862E-01   2.000E-01
  F  1  7  0.  0.
  18  29   0   0   4      0      0   0.000E+00   5.000E-02
  19  20   0   0   4      0      0   0.000E+00   5.000E-02
  19  21   0   0   4      0      0   0.000E+00   5.000E-02
  19  22   0   0   4      0      0   0.000E+00   5.000E-02
  19  23   0   0   4      0      0   0.000E+00   5.000E-02
  19  24  -1   0   1      0      0   1.565E-01   7.000E-01
  F  1  7  0.  0.
  19  25   0   0   4      0      0   0.000E+00   5.000E-02
  19  26   0   0   4      0      0   0.000E+00   5.000E-02
  19  27  -1   0   1      0      0   9.099E-01   2.000E-01
  F  1  7  0.  0.
  19  28   0   0   4      0      0   0.000E+00   5.000E-02
  19  29  -1   0   1      0      0   1.124E-02   2.000E-01
  F  1  7  0.  0.
  20  21   0   0   4      0      0   0.000E+00   5.000E-02
  20  22  -1   0   1      0      0   2.842E-03   7.000E-01
  F  1  7  0.  0.
  20  23  -1   0   1      0      0   7.000E-03   7.000E-01
  F  1  7  0.  0.
  20  24   0   0   4      0      0   0.000E+00   5.000E-02
  20  25  -1   0   1      0      0   1.127E-01   2.000E-01
  F  1  7  0.  0.
  20  26  -1   0   1      0      0   9.316E-01   2.000E-01
  F  1  7  0.  0.
  20  27   0   0   4      0      0   0.000E+00   5.000E-02
  20  28  -1   0   1      0      0   8.525E-02   2.000E-01
  F  1  7  0.  0.
  20  29   0   0   4      0      0   0.000E+00   5.000E-02
  21  22   0   0   4      0      0   0.000E+00   5.000E-02
  21  23   0   0   4      0      0   0.000E+00   5.000E-02
  21  24  -1   0   1      0      0   1.253E+00   7.000E-01
  F  1  7  0.  0.
  21  25   0   0   4      0      0   0.000E+00   5.000E-02
  21  26   0   0   4      0      0   0.000E+00   5.000E-02
  21  27  -1   0   1      0      0   4.950E-02   2.000E-01
  F  1  7  0.  0.
  21  28   0   0   4      0      0   0.000E+00   5.000E-02
  21  29  -1   0   1      0      0   1.242E-02   2.000E-01
  F  1  7  0.  0.
  22  23  -1   0   1      0      0   1.260E-01   7.000E-01
  F  1  7  0.  0.
  22  24   0   0   4      0      0   0.000E+00   5.000E-02
  22  25  -1   0   1      0      0   1.108E+00   7.000E-01
  F  1  7  0.  0.
  22  26  -1   0   1      0      0   7.867E-02   2.000E-01
  F  1  7  0.  0.
  22  27   0   0   4      0      0   0.000E+00   5.000E-02
  22  28  -1   0   1      0      0   1.280E-02   2.000E-01
  F  1  7  0.  0.
  22  29   0   0   4      0      0   0.000E+00   5.000E-02
  23  24   0   0   4      0      0   0.000E+00   5.000E-02
  23  25   0   0   4      0      0   0.000E+00   5.000E-02
  23  26  -1   0   1      0      0   2.133E+00   2.000E-01
  F  1  7  0.  0.
  23  27   0   0   4      0      0   0.000E+00   5.000E-02
  23  28  -1   0   1      0      0   2.835E-01   2.000E-01
  F  1  7  0.  0.
  23  29   0   0   4      0      0   0.000E+00   5.000E-02
  24  25   0   0   4      0      0   0.000E+00   5.000E-02
  24  26   0   0   4      0      0   0.000E+00   5.000E-02
